customer_id,segment_name,recency_days,frequency_180d,monetary_180d,sessions_30d,ticket_count_90d,return_rate_180d,category_diversity_180d,campaign_clicks_30d,churn_next_60d
CUST00768,High Value But Unhappy,21,2,1483.56,3,1,0.0,1,0,0
CUST00769,Loyal Customers,18,2,971.74,2,0,0.0,2,0,1
CUST00770,Champions,27,3,2711.16,12,1,0.0,3,1,0
CUST00771,Discount Sensitive,90,1,456.76,8,1,0.0,1,0,1
CUST00772,Dormant Customers,190,0,0.0,9,0,0.0,0,1,1
CUST00773,Dormant Customers,71,1,658.94,4,0,0.0,1,0,1
CUST00774,Dormant Customers,101,1,364.21,2,0,0.0,1,0,1
CUST00775,Dormant Customers,23,1,1298.92,8,0,0.0,1,2,0
CUST00776,Dormant Customers,135,1,547.9,0,0,0.0,1,0,1
CUST00777,Dormant Customers,10,1,720.41,2,0,0.0,1,1,0
CUST00778,Dormant Customers,331,0,0.0,1,0,0.0,0,0,1
CUST00779,Discount Sensitive,6,1,416.15,3,0,0.0,1,1,0
CUST00780,Champions,36,4,3232.4,12,2,0.25,3,0,0
CUST00781,Discount Sensitive,49,1,442.8,4,0,0.0,1,0,0
CUST00782,Dormant Customers,194,0,0.0,1,0,0.0,0,2,1
CUST00783,Dormant Customers,232,0,0.0,3,0,0.0,0,2,1
CUST00784,Champions,45,2,1269.12,11,0,0.0,2,1,1
CUST00785,Champions,11,3,1464.91,5,0,0.0,3,0,0
CUST00786,At Risk,150,1,1030.43,1,0,0.0,1,0,1
CUST00787,Loyal Customers,48,3,2376.36,2,0,0.0,2,0,0
CUST00788,Discount Sensitive,49,1,1408.44,8,0,0.0,1,0,0
CUST00789,Discount Sensitive,55,1,753.6,1,0,0.0,1,0,0
CUST00790,Dormant Customers,78,1,458.83,9,1,0.0,1,1,1
CUST00791,Dormant Customers,230,0,0.0,0,0,0.0,0,0,1
CUST00792,At Risk,148,1,1395.21,4,0,0.0,1,0,1
CUST00793,Dormant Customers,113,1,1730.51,1,0,0.0,1,1,1
CUST00794,Dormant Customers,171,1,413.58,7,0,0.0,1,0,1
CUST00795,Loyal Customers,138,2,2258.74,2,0,0.0,2,0,1
CUST00796,At Risk,151,1,1622.25,8,0,0.0,1,0,1
CUST00797,Dormant Customers,9,1,408.27,7,0,0.0,1,1,0
CUST00798,Loyal Customers,57,2,1507.09,8,0,0.0,2,1,0
CUST00799,Loyal Customers,56,2,738.93,2,0,0.0,2,0,1
CUST00800,Champions,12,5,5040.63,7,0,0.0,3,2,0
CUST00801,High Value But Unhappy,76,2,1510.24,1,1,0.0,2,0,1
CUST00802,Dormant Customers,201,0,0.0,1,0,0.0,0,0,1
CUST00803,Loyal Customers,53,2,2106.41,2,0,0.0,2,2,0
CUST00804,Dormant Customers,14,1,969.91,7,0,0.0,1,1,0
CUST00805,Dormant Customers,41,1,780.79,8,0,0.0,1,0,0
CUST00806,Discount Sensitive,21,1,976.95,11,0,0.0,1,0,0
CUST00807,Dormant Customers,112,1,594.61,4,0,0.0,1,0,1
CUST00808,Discount Sensitive,53,1,444.73,16,1,0.0,1,0,0
CUST00809,Champions,22,3,1886.26,12,1,0.333,2,4,0
CUST00810,Dormant Customers,217,0,0.0,0,0,0.0,0,2,0
CUST00811,Dormant Customers,184,0,0.0,2,0,0.0,0,1,1
CUST00812,Dormant Customers,189,0,0.0,0,0,0.0,0,0,1
CUST00813,Champions,5,4,3695.8,11,1,0.0,1,3,0
CUST00814,Loyal Customers,88,2,3500.93,14,0,0.0,2,0,0
CUST00815,Loyal Customers,137,2,2569.54,3,0,0.0,2,0,0
CUST00816,High Value But Unhappy,59,2,2688.92,7,1,0.0,2,1,0
CUST00817,Champions,9,7,6352.75,13,0,0.0,4,2,0
CUST00818,At Risk,147,1,988.84,1,0,0.0,1,0,1
CUST00819,Champions,28,4,2164.49,5,0,0.0,2,0,0
CUST00820,Dormant Customers,189,0,0.0,4,0,0.0,0,2,1
CUST00821,Discount Sensitive,94,1,409.56,6,1,0.0,1,0,0
CUST00822,Loyal Customers,76,3,1713.47,10,1,0.0,3,0,0
CUST00823,Dormant Customers,146,2,546.33,2,0,0.5,1,0,1
CUST00824,Dormant Customers,4,1,446.93,4,0,0.0,1,0,0
CUST00825,Dormant Customers,97,1,410.77,3,0,0.0,1,3,1
CUST00826,Loyal Customers,158,2,2063.86,9,0,0.0,2,0,1
CUST00827,Dormant Customers,57,1,1699.04,4,0,0.0,1,2,0
CUST00828,Discount Sensitive,90,1,355.91,5,0,0.0,1,0,1
CUST00829,Loyal Customers,62,4,3162.52,9,0,0.0,3,3,0
CUST00830,Loyal Customers,19,2,1150.55,11,0,0.0,2,1,0
CUST00831,High Value But Unhappy,6,2,994.83,11,2,0.0,2,1,0
CUST00832,Dormant Customers,0,1,716.8,9,0,0.0,1,3,0
CUST00833,Discount Sensitive,67,1,1142.84,6,0,0.0,1,0,1
CUST00834,Dormant Customers,2,1,971.01,6,0,0.0,1,0,0
CUST00835,Loyal Customers,157,3,1837.3,8,0,0.0,3,0,1
CUST00836,Champions,9,2,1640.21,7,0,0.0,2,0,0
CUST00837,Champions,15,2,1476.76,7,0,0.0,2,1,0
CUST00838,Discount Sensitive,9,1,402.67,11,1,0.0,1,1,1
CUST00839,Dormant Customers,162,2,860.28,2,0,0.0,2,0,1
CUST00840,Loyal Customers,58,3,3328.28,3,0,0.0,2,0,0
CUST00841,Loyal Customers,99,6,5236.09,2,0,0.167,3,0,0
CUST00842,Loyal Customers,71,2,1823.97,1,1,0.0,1,0,0
CUST00843,Discount Sensitive,45,1,803.69,1,1,1.0,1,2,1
CUST00844,Dormant Customers,19,1,410.24,1,0,0.0,1,1,0
CUST00845,Discount Sensitive,96,1,777.67,4,1,0.0,1,0,1
CUST00846,Champions,41,3,1899.26,15,1,0.333,3,0,0
CUST00847,Discount Sensitive,4,1,1420.5,12,0,0.0,1,5,0
CUST00848,Dormant Customers,4,1,547.18,8,0,0.0,1,1,0
CUST00849,Champions,6,4,2776.86,9,0,0.0,4,2,0
CUST00850,Champions,7,2,2278.03,5,1,0.5,2,0,1
CUST00851,Dormant Customers,0,1,822.7,8,0,0.0,1,0,0
CUST00852,Loyal Customers,66,2,935.26,1,0,0.0,2,1,0
CUST00853,Discount Sensitive,61,1,318.94,9,1,0.0,1,0,1
CUST00854,Dormant Customers,279,0,0.0,1,0,0.0,0,0,1
CUST00855,Dormant Customers,292,0,0.0,1,0,0.0,0,0,1
CUST00856,At Risk,135,1,2235.84,1,0,0.0,1,3,0
CUST00857,High Value But Unhappy,67,2,1852.15,3,1,0.0,2,1,0
CUST00858,Loyal Customers,90,2,1268.61,1,0,0.0,2,0,1
CUST00859,Dormant Customers,169,1,769.89,10,0,0.0,1,2,1
CUST00860,Dormant Customers,79,1,1472.26,7,1,0.0,1,4,0
CUST00861,Dormant Customers,170,1,798.67,3,0,0.0,1,2,1
CUST00862,Dormant Customers,453,0,0.0,2,0,0.0,0,0,1
CUST00863,Champions,25,2,1710.22,6,0,0.0,2,0,0
CUST00864,Discount Sensitive,138,1,316.53,2,0,0.0,1,1,1
CUST00865,Loyal Customers,50,2,1503.11,10,1,0.0,2,2,0
CUST00866,Dormant Customers,26,1,1280.71,5,0,0.0,1,0,1
CUST00867,Discount Sensitive,15,1,424.64,6,1,0.0,1,0,1
CUST00868,Discount Sensitive,20,1,832.57,14,0,0.0,1,1,0
CUST00869,Loyal Customers,93,3,1700.01,0,0,0.0,1,0,1
CUST00870,Loyal Customers,86,3,2224.05,13,0,0.0,2,0,0
CUST00871,Loyal Customers,122,3,1703.85,3,0,0.0,2,0,1
CUST00872,Dormant Customers,125,1,799.03,6,0,0.0,1,2,1
CUST00873,Loyal Customers,3,2,1994.21,2,0,0.0,2,0,0
CUST00874,Dormant Customers,21,1,511.56,7,0,0.0,1,0,1
CUST00875,Dormant Customers,30,1,363.1,1,0,0.0,1,0,0
CUST00876,High Value But Unhappy,36,2,938.71,6,1,0.0,2,1,1
CUST00877,Loyal Customers,63,2,831.49,7,0,0.0,1,0,1
CUST00878,Loyal Customers,134,2,2578.68,12,0,0.0,2,1,0
CUST00879,Loyal Customers,155,2,2576.47,4,0,0.0,2,0,1
CUST00880,Champions,16,3,1801.75,11,0,0.0,3,0,0
CUST00881,Dormant Customers,4,1,1185.63,6,0,0.0,1,0,0
CUST00882,Dormant Customers,85,2,894.79,2,1,0.0,2,0,1
CUST00883,Loyal Customers,126,2,4600.78,1,0,0.0,2,1,0
CUST00884,Dormant Customers,271,0,0.0,1,0,0.0,0,0,1
CUST00885,Champions,31,2,1199.0,10,0,0.5,2,1,1
CUST00886,Discount Sensitive,1,1,304.87,3,0,0.0,1,0,0
CUST00887,Dormant Customers,9,1,1399.24,0,0,0.0,1,2,0
CUST00888,Discount Sensitive,108,1,1200.57,0,0,0.0,1,1,1
CUST00889,Loyal Customers,44,2,1597.41,2,0,0.0,2,0,1
CUST00890,Dormant Customers,24,1,631.59,1,1,0.0,1,0,0
CUST00891,Loyal Customers,13,2,1207.62,0,0,0.0,2,0,0
CUST00892,Discount Sensitive,9,1,360.98,5,0,0.0,1,1,0
CUST00893,Dormant Customers,99,1,563.11,5,0,0.0,1,0,1
CUST00894,Loyal Customers,25,2,1903.85,2,1,0.0,2,0,1
CUST00895,Discount Sensitive,54,1,168.81,14,1,0.0,1,1,1
CUST00896,Loyal Customers,10,5,2728.69,3,1,0.0,3,1,0
CUST00897,Dormant Customers,13,1,584.95,3,0,0.0,1,1,0
CUST00898,Dormant Customers,339,0,0.0,2,0,0.0,0,1,1
CUST00899,Dormant Customers,187,0,0.0,4,0,0.0,0,0,1
CUST00900,High Value But Unhappy,58,2,1242.65,1,1,0.0,2,1,1
CUST00901,Champions,35,3,1694.62,9,2,0.0,2,0,0
CUST00902,Dormant Customers,6,1,1318.64,5,0,0.0,1,1,0
CUST00903,Dormant Customers,42,1,632.18,13,1,0.0,1,0,1
CUST00904,Champions,41,4,3412.27,7,0,0.25,4,2,0
CUST00905,Champions,30,2,1971.87,11,0,0.0,2,1,0
CUST00906,Loyal Customers,38,2,1449.41,3,0,0.0,2,0,1
CUST00907,Dormant Customers,220,0,0.0,2,0,0.0,0,0,1
CUST00908,High Value But Unhappy,27,2,2799.02,3,1,0.0,1,2,0
CUST00909,Dormant Customers,185,0,0.0,0,0,0.0,0,0,1
CUST00910,Discount Sensitive,127,1,1239.32,3,0,0.0,1,1,1
CUST00911,Loyal Customers,30,4,2586.44,2,0,0.0,4,0,0
CUST00912,At Risk,138,1,1252.31,0,0,0.0,1,2,1
CUST00913,Dormant Customers,183,0,0.0,1,0,0.0,0,1,1
CUST00914,Loyal Customers,36,2,1175.85,13,0,0.0,2,0,0
CUST00915,Discount Sensitive,113,1,600.29,1,0,0.0,1,0,1
CUST00916,Champions,20,2,1344.17,9,1,0.0,2,1,0
CUST00917,Dormant Customers,286,0,0.0,1,0,0.0,0,1,1
CUST00918,Dormant Customers,236,0,0.0,1,0,0.0,0,0,1
CUST00919,Champions,10,2,1976.34,13,1,0.0,2,0,0
CUST00920,Discount Sensitive,66,1,761.95,12,1,1.0,1,3,1
CUST00921,Dormant Customers,195,0,0.0,3,0,0.0,0,0,1
CUST00922,Dormant Customers,11,1,1131.6,9,0,0.0,1,3,0
CUST00923,High Value But Unhappy,57,2,1201.76,8,1,0.0,1,0,1
CUST00924,Discount Sensitive,44,1,1642.68,1,0,0.0,1,1,0
CUST00925,Dormant Customers,44,1,464.59,6,1,0.0,1,0,0
CUST00926,Champions,1,3,1704.96,5,1,0.0,2,0,0
CUST00927,Dormant Customers,343,0,0.0,1,0,0.0,0,0,1
CUST00928,Dormant Customers,229,0,0.0,1,0,0.0,0,2,1
CUST00929,Dormant Customers,43,1,325.51,5,0,0.0,1,1,0
CUST00930,High Value But Unhappy,59,4,2336.49,9,1,0.25,3,0,0
CUST00931,Discount Sensitive,30,1,1030.44,11,0,0.0,1,0,0
CUST00932,Dormant Customers,83,1,688.68,12,1,1.0,1,0,1
CUST00933,Dormant Customers,205,0,0.0,0,0,0.0,0,0,1
CUST00934,Dormant Customers,44,1,664.65,4,1,0.0,1,1,1
CUST00935,Champions,28,5,3594.4,7,0,0.0,2,0,0
CUST00936,High Value But Unhappy,35,1,1697.0,3,1,0.0,1,1,0
CUST00937,At Risk,126,2,1039.65,2,0,0.0,2,2,1
CUST00938,High Value But Unhappy,26,1,1882.4,2,1,0.0,1,0,1
CUST00939,Dormant Customers,9,1,560.91,7,0,0.0,1,2,0
CUST00940,Dormant Customers,236,0,0.0,0,0,0.0,0,0,0
CUST00941,Dormant Customers,183,0,0.0,6,0,0.0,0,1,1
CUST00942,Dormant Customers,7,1,407.18,4,1,1.0,1,1,1
CUST00943,Dormant Customers,346,0,0.0,2,0,0.0,0,0,1
CUST00944,Discount Sensitive,74,1,630.93,1,1,1.0,1,1,1
CUST00945,Dormant Customers,4,1,1143.18,5,0,0.0,1,0,0
CUST00946,Discount Sensitive,173,1,542.29,4,0,0.0,1,5,1
CUST00947,Loyal Customers,41,3,1553.36,0,0,0.0,3,0,0
CUST00948,Dormant Customers,79,1,923.64,11,0,0.0,1,0,1
CUST00949,Dormant Customers,130,1,610.5,2,0,0.0,1,0,1
CUST00950,Dormant Customers,209,0,0.0,5,0,0.0,0,0,1
CUST00951,Dormant Customers,62,1,602.19,6,0,0.0,1,2,0
CUST00952,Champions,42,4,3262.96,16,0,0.0,3,4,0
CUST00953,Champions,9,3,1925.94,5,0,0.333,3,2,0
CUST00954,Loyal Customers,25,2,769.86,12,0,0.0,2,2,0
CUST00955,Loyal Customers,63,2,748.92,4,0,0.0,2,0,1
CUST00956,Champions,31,2,2241.69,10,1,0.0,2,1,0
CUST00957,Loyal Customers,37,2,1174.32,5,0,0.0,2,0,0
CUST00958,At Risk,160,2,1033.42,2,0,0.0,2,0,1
CUST00959,Discount Sensitive,63,2,644.14,0,0,0.5,1,0,1
CUST00960,At Risk,146,1,1599.13,1,0,1.0,1,0,1
CUST00961,At Risk,151,2,1378.71,2,0,0.0,2,0,0
CUST00962,Dormant Customers,22,1,349.41,9,1,1.0,1,0,1
CUST00963,Dormant Customers,103,1,641.2,9,0,0.0,1,1,1
CUST00964,Dormant Customers,219,0,0.0,0,0,0.0,0,0,1
CUST00965,Loyal Customers,8,2,507.14,5,2,0.0,1,0,0
CUST00966,Dormant Customers,40,1,2196.79,4,1,0.0,1,2,0
CUST00967,Dormant Customers,218,0,0.0,2,0,0.0,0,0,1
CUST00968,Dormant Customers,98,1,551.82,12,1,0.0,1,0,1
CUST00969,Champions,31,2,1233.07,14,0,0.0,2,4,0
CUST00970,Dormant Customers,188,0,0.0,6,0,0.0,0,3,1
CUST00971,Loyal Customers,62,4,2566.58,20,0,0.0,3,2,0
CUST00972,Dormant Customers,64,1,1679.36,5,0,0.0,1,4,0
CUST00973,Loyal Customers,22,2,908.68,4,0,0.0,2,0,0
CUST00974,Loyal Customers,79,3,3016.38,11,0,0.0,1,0,0
CUST00975,Discount Sensitive,50,1,538.78,11,0,0.0,1,0,0
CUST00976,Dormant Customers,5,1,565.07,9,0,0.0,1,3,0
CUST00977,Champions,5,2,1375.45,9,0,0.0,2,2,0
CUST00978,Dormant Customers,307,0,0.0,0,0,0.0,0,0,1
CUST00979,Dormant Customers,103,1,699.31,5,0,0.0,1,0,1
CUST00980,Dormant Customers,81,1,492.33,4,0,0.0,1,1,1
CUST00981,Loyal Customers,103,2,1804.73,6,0,0.0,2,0,0
CUST00982,Loyal Customers,90,4,1862.89,4,0,0.0,3,2,0
CUST00983,Dormant Customers,256,0,0.0,1,0,0.0,0,0,1
CUST00984,Loyal Customers,44,2,1055.25,3,0,0.0,1,0,0
CUST00985,Dormant Customers,85,1,734.6,5,1,0.0,1,0,1
CUST00986,Loyal Customers,62,2,1068.02,1,0,0.0,2,0,0
CUST00987,High Value But Unhappy,7,1,1720.99,2,1,0.0,1,0,0
CUST00988,Loyal Customers,3,5,3639.98,3,0,0.0,3,0,0
CUST00989,At Risk,158,2,934.14,0,0,0.0,2,0,1
CUST00990,Loyal Customers,167,3,3332.24,6,0,0.0,2,0,0
CUST00991,Champions,41,3,3874.42,9,0,0.0,3,1,0
CUST00992,Dormant Customers,272,0,0.0,6,0,0.0,0,3,1
CUST00993,At Risk,164,1,1246.69,1,0,0.0,1,0,1
CUST00994,Loyal Customers,52,2,2173.23,8,0,0.0,2,1,0
CUST00995,Dormant Customers,159,1,538.57,6,0,0.0,1,1,1
CUST00996,Champions,8,5,2250.83,14,1,0.0,3,0,0
CUST00997,Dormant Customers,180,1,325.85,4,0,0.0,1,1,1
CUST00998,Loyal Customers,63,3,3005.34,6,0,0.0,3,0,0
CUST00999,At Risk,148,1,1000.1,0,0,0.0,1,1,1
CUST01000,Loyal Customers,52,2,746.93,3,0,0.0,2,0,0
CUST01001,Dormant Customers,313,0,0.0,1,0,0.0,0,2,1
CUST01002,Loyal Customers,71,2,1215.2,11,0,0.0,2,0,0
CUST01003,At Risk,138,1,944.62,6,0,0.0,1,0,1
CUST01004,Dormant Customers,215,0,0.0,1,0,0.0,0,0,1
CUST01005,At Risk,144,1,1329.67,4,0,0.0,1,0,1
CUST01006,Dormant Customers,4,1,404.58,3,0,0.0,1,0,0
CUST01007,Loyal Customers,86,2,1237.64,5,0,0.0,2,2,0
CUST01008,Dormant Customers,269,0,0.0,1,0,0.0,0,0,1
CUST01009,Dormant Customers,41,1,334.39,7,0,0.0,1,0,0
CUST01010,Dormant Customers,22,1,531.29,3,0,0.0,1,0,0
CUST01011,Dormant Customers,365,0,0.0,4,0,0.0,0,0,1
CUST01012,Champions,30,2,1273.46,7,1,0.0,2,0,0
CUST01013,Dormant Customers,307,0,0.0,0,0,0.0,0,0,1
CUST01014,Dormant Customers,137,1,669.36,1,0,0.0,1,1,1
CUST01015,Dormant Customers,39,1,522.47,12,0,0.0,1,1,0
CUST01016,Loyal Customers,0,2,879.15,6,0,0.0,2,0,0
CUST01017,At Risk,133,2,1167.28,3,0,0.5,2,0,0
CUST01018,Discount Sensitive,4,1,403.76,10,1,0.0,1,1,0
CUST01019,Dormant Customers,290,0,0.0,4,0,0.0,0,3,1
CUST01020,Dormant Customers,131,1,236.73,1,0,0.0,1,0,1
CUST01021,High Value But Unhappy,15,2,1013.42,6,1,0.5,1,2,0
CUST01022,Dormant Customers,252,0,0.0,0,0,0.0,0,0,1
CUST01023,Dormant Customers,204,0,0.0,8,0,0.0,0,0,1
CUST01024,Dormant Customers,20,1,370.39,10,0,0.0,1,2,0
CUST01025,Champions,29,2,2765.56,20,1,0.0,2,5,0
CUST01026,Discount Sensitive,65,1,220.88,9,0,0.0,1,1,1
CUST01027,High Value But Unhappy,58,4,4029.95,11,1,0.0,3,0,0
CUST01028,At Risk,173,1,2809.6,6,0,0.0,1,0,1
CUST01029,Dormant Customers,110,1,302.44,3,0,0.0,1,0,0
CUST01030,Champions,32,5,5590.34,10,0,0.0,3,2,0
CUST01031,Discount Sensitive,174,1,439.44,4,0,0.0,1,0,1
CUST01032,Discount Sensitive,11,1,624.38,5,0,0.0,1,2,0
CUST01033,High Value But Unhappy,14,6,3749.69,4,2,0.167,4,1,0
CUST01034,Dormant Customers,100,1,777.18,9,0,0.0,1,2,0
CUST01035,Champions,5,4,1334.0,5,0,0.0,3,1,0
CUST01036,Loyal Customers,141,3,3112.55,8,0,0.0,3,0,1
CUST01037,Discount Sensitive,8,1,681.83,6,0,0.0,1,0,0
CUST01038,High Value But Unhappy,52,3,1370.19,4,1,0.0,3,1,1
CUST01039,Dormant Customers,129,1,544.8,12,0,0.0,1,1,0
CUST01040,Dormant Customers,130,1,594.23,1,0,0.0,1,0,1
CUST01041,Dormant Customers,164,1,149.0,1,0,0.0,1,0,0
CUST01042,Dormant Customers,0,1,610.96,10,0,0.0,1,1,0
CUST01043,Discount Sensitive,74,1,464.25,1,0,0.0,1,0,1
CUST01044,Dormant Customers,84,1,2141.49,2,0,0.0,1,0,0
CUST01045,Dormant Customers,143,1,478.91,4,0,0.0,1,0,0
CUST01046,Dormant Customers,105,1,1032.89,1,0,0.0,1,0,1
CUST01047,Dormant Customers,149,1,389.07,2,0,0.0,1,0,1
CUST01048,Dormant Customers,128,1,616.59,8,0,0.0,1,0,1
CUST01049,Dormant Customers,144,1,345.2,6,0,0.0,1,1,1
CUST01050,Champions,5,2,1629.56,8,0,0.0,2,0,0
CUST01051,Dormant Customers,103,1,632.45,7,0,0.0,1,3,1
CUST01052,Dormant Customers,173,1,763.75,7,0,0.0,1,0,1
CUST01053,At Risk,146,1,2124.84,0,0,0.0,1,0,1
CUST01054,Dormant Customers,176,1,523.99,1,0,0.0,1,0,1
CUST01055,Dormant Customers,206,0,0.0,12,0,0.0,0,3,1
CUST01056,High Value But Unhappy,64,3,2638.62,3,1,0.333,2,0,0
CUST01057,High Value But Unhappy,2,1,916.36,3,1,0.0,1,2,0
CUST01058,Discount Sensitive,110,1,358.99,1,0,0.0,1,1,1
CUST01059,Dormant Customers,146,1,601.72,5,0,0.0,1,0,1
CUST01060,Loyal Customers,52,2,1762.54,2,1,0.0,2,0,0
CUST01061,Discount Sensitive,2,1,375.42,11,0,0.0,1,1,0
CUST01062,Dormant Customers,294,0,0.0,1,0,0.0,0,2,1
CUST01063,Discount Sensitive,20,1,259.22,2,1,1.0,1,1,0
CUST01064,Loyal Customers,6,2,898.36,9,0,0.0,2,0,0
CUST01065,Dormant Customers,3,1,621.74,4,0,0.0,1,0,0
CUST01066,Dormant Customers,11,1,816.92,2,0,0.0,1,2,0
CUST01067,Dormant Customers,25,1,380.56,3,0,0.0,1,0,0
CUST01068,Loyal Customers,130,2,1631.92,2,0,0.0,2,0,1
CUST01069,Dormant Customers,55,1,1446.51,3,0,0.0,1,1,0
CUST01070,Discount Sensitive,11,1,353.84,1,0,0.0,1,1,0
CUST01071,Dormant Customers,14,1,690.61,7,0,0.0,1,1,0
CUST01072,Dormant Customers,183,0,0.0,8,0,0.0,0,3,1
CUST01073,High Value But Unhappy,80,1,2726.65,5,1,1.0,1,0,1
CUST01074,Loyal Customers,114,2,1253.47,12,0,0.0,2,0,1
CUST01075,High Value But Unhappy,26,2,1464.29,1,2,1.0,2,0,1
CUST01076,Loyal Customers,83,2,1016.25,2,0,0.0,2,0,0
CUST01077,Discount Sensitive,68,1,1080.77,1,0,0.0,1,0,1
CUST01078,Dormant Customers,156,1,415.88,2,0,0.0,1,1,1
CUST01079,At Risk,177,1,1832.92,5,0,0.0,1,0,1
CUST01080,Discount Sensitive,117,1,410.76,0,0,1.0,1,1,1
CUST01081,Loyal Customers,19,2,1142.41,0,0,0.0,2,1,0
CUST01082,Dormant Customers,35,1,1181.66,4,0,0.0,1,0,1
CUST01083,Dormant Customers,236,0,0.0,1,0,0.0,0,2,1
CUST01084,Loyal Customers,76,3,1482.72,3,0,0.0,3,0,0
CUST01085,Dormant Customers,358,0,0.0,1,0,0.0,0,1,1
CUST01086,High Value But Unhappy,71,2,1458.11,8,1,0.5,2,0,0
CUST01087,Dormant Customers,2,1,839.43,2,1,1.0,1,1,1
CUST01088,Discount Sensitive,0,1,361.44,8,0,0.0,1,1,0
CUST01089,Discount Sensitive,25,1,337.51,2,0,0.0,1,0,1
CUST01090,Loyal Customers,144,2,1200.77,1,0,0.0,2,0,1
CUST01091,Dormant Customers,87,1,505.4,7,1,0.0,1,0,1
CUST01092,Dormant Customers,196,0,0.0,2,0,0.0,0,0,1
CUST01093,Dormant Customers,285,0,0.0,5,0,0.0,0,0,0
CUST01094,Loyal Customers,72,3,1690.19,1,0,0.0,3,0,0
CUST01095,Dormant Customers,41,1,455.86,2,0,0.0,1,1,0
CUST01096,Champions,3,6,4814.21,10,0,0.167,4,2,0
CUST01097,Dormant Customers,233,0,0.0,4,0,0.0,0,0,1
CUST01098,Dormant Customers,198,0,0.0,3,0,0.0,0,0,1
CUST01099,Champions,14,4,3261.15,9,0,0.0,3,2,0
CUST01100,Discount Sensitive,24,1,491.36,3,0,0.0,1,0,0
CUST01101,Dormant Customers,10,1,732.91,2,0,0.0,1,0,1
CUST01102,Dormant Customers,79,1,1201.95,7,0,0.0,1,0,0
CUST01103,Loyal Customers,76,2,899.6,0,1,0.0,2,1,1
CUST01104,Dormant Customers,99,1,515.98,8,0,0.0,1,0,0
CUST01105,Loyal Customers,84,3,1353.63,6,0,0.0,3,1,1
CUST01106,Dormant Customers,81,1,1006.69,14,0,0.0,1,2,0
CUST01107,Dormant Customers,91,2,980.07,2,0,0.0,2,0,1
CUST01108,Loyal Customers,40,2,1775.94,2,0,0.0,1,0,0
CUST01109,Discount Sensitive,25,1,304.94,7,0,0.0,1,1,0
CUST01110,Dormant Customers,260,0,0.0,1,0,0.0,0,0,1
CUST01111,Dormant Customers,95,2,876.58,1,1,0.0,2,1,1
CUST01112,Loyal Customers,57,2,1951.21,5,1,0.0,2,1,0
CUST01113,Discount Sensitive,107,2,645.85,8,0,0.0,2,0,0
CUST01114,Dormant Customers,147,1,831.94,1,0,0.0,1,0,1
CUST01115,High Value But Unhappy,17,6,4036.99,4,2,0.167,3,0,0
CUST01116,High Value But Unhappy,54,1,2054.97,7,1,0.0,1,0,0
CUST01117,Champions,42,4,2817.56,7,0,0.0,3,0,0
CUST01118,Dormant Customers,170,1,618.9,0,0,0.0,1,1,0
CUST01119,Discount Sensitive,124,1,654.67,4,0,0.0,1,0,1
CUST01120,Dormant Customers,61,1,1184.85,7,0,0.0,1,2,0
CUST01121,Discount Sensitive,88,1,149.0,0,0,0.0,1,0,0
CUST01122,Dormant Customers,6,1,1209.05,7,0,0.0,1,0,0
CUST01123,Dormant Customers,182,0,0.0,1,0,0.0,0,0,1
CUST01124,Loyal Customers,172,3,1635.22,9,0,0.0,2,0,1
CUST01125,Dormant Customers,245,0,0.0,2,0,0.0,0,1,1
CUST01126,Champions,16,2,2073.54,11,0,0.0,1,1,0
CUST01127,Dormant Customers,130,2,774.69,1,0,0.0,2,0,1
CUST01128,Dormant Customers,182,0,0.0,4,0,0.0,0,0,1
CUST01129,Discount Sensitive,157,1,675.97,7,0,0.0,1,0,1
CUST01130,Loyal Customers,99,2,1316.25,6,0,0.0,2,0,1
CUST01131,Dormant Customers,22,1,590.57,4,1,0.0,1,2,0
CUST01132,Champions,4,2,2542.97,17,0,0.0,2,2,0
CUST01133,Loyal Customers,36,2,779.15,9,0,0.0,2,0,1
CUST01134,Loyal Customers,78,2,3034.1,13,0,0.0,2,0,0
CUST01135,Loyal Customers,93,2,2933.65,2,0,0.0,2,0,1
CUST01136,Loyal Customers,97,3,2094.46,1,1,0.333,3,0,0
CUST01137,Discount Sensitive,115,1,468.15,9,0,1.0,1,0,1
CUST01138,Loyal Customers,134,2,1225.17,2,0,0.0,2,0,1
CUST01139,Dormant Customers,21,1,2270.63,4,0,0.0,1,0,0
CUST01140,Loyal Customers,22,3,1680.0,3,1,0.0,3,0,0
CUST01141,Dormant Customers,115,1,691.6,2,0,0.0,1,0,1
CUST01142,Loyal Customers,40,2,1015.42,19,0,0.0,2,1,0
CUST01143,Discount Sensitive,0,1,438.47,1,0,0.0,1,0,0
CUST01144,Champions,38,3,3548.18,6,0,0.333,2,0,0
CUST01145,Dormant Customers,183,0,0.0,2,0,0.0,0,1,1
CUST01146,Champions,23,2,1903.53,12,0,0.0,2,0,0
CUST01147,Loyal Customers,1,3,1074.03,12,0,0.0,3,0,0
CUST01148,Loyal Customers,128,7,5448.0,1,0,0.0,5,0,1
CUST01149,Loyal Customers,72,2,1019.31,0,0,0.0,2,0,0
CUST01150,Dormant Customers,167,1,499.51,3,0,0.0,1,0,1
CUST01151,Dormant Customers,105,1,716.41,1,0,0.0,1,1,1
CUST01152,Champions,1,6,5679.21,9,1,0.0,4,0,0
